Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,var,Gini_train,Trend,sum_gini,Factor_weight,ACTIVATION_AGE,ACTIVE_DAYS,AMT_RECOVERED_0TO30_3MNTH_AVG_MONTHLY,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,AVG_TRAN_SIZE_1_MNTH_MONTHLY,AVG_TRXNS_AMOUNT_L1MONTH_DAILY,AVG_TRXNS_AMOUNT_L1MONTH_MONTHLY,AVG_TRXNS_AMT_L2MONTH_DAILY,AVG_TRXNS_AMT_L3MONTH_DAILY,AVG_TRXNS_AMT_L3MONTH_MONTHLY,AVG_TRXNS_AMT_L6MONTH_MONTHLY,AVG_TRXNS_CNT_L1MONTH_DAILY,CREDIT_EXTENDED_3MNTH_AVG_DAILY,CREDIT_EXTENDED_3MNTH_AVG_MONTHLY,CREDIT_EXTENDED_LAST_MONTH_VALUE,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,CREDIT_RECOVERED_3MNTH_SUM,CREDIT_RECOVERY_RATIO_3_MNTH,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,DEBIT_AMNT,FULL_SETTLED_TRXNS_3_BY_12,UNSETTLED_TRXNS_OVERALL_AVG_DAILY
111427,ACTIVE_DAYS_woe,4,0.6694307841827218,0.19740847345780388,3.3910944776431435,0.0006961409901961389,0.029934120705821226,0.28251728596239506,1.0563442824030487,0,0,1.2003849230537424,1.3467013002838486,0.20959876673847333,0.21217315901814304,0.012282405914454736,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.4220863193960227,0.238675362819855,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111427,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY_woe,4,0.48287061802671083,0.22242252091455406,2.170960998199506,0.029934120705821226,0.029934120705821226,0.04693048768357794,0.9188107483698438,0,0,1.3443040939483302,1.3467013002838486,0.20959876673847333,0.21217315901814304,0.012282405914454736,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,0.10975548629845533,Decreasing,0.4220863193960227,0.26003090186743816,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119045,const,4,-1.3591338110800655,0.044338023906199994,-30.653910376236038,2.3438748895808068e-206,0.0076769975755357454,-1.4460347410818934,-1.2722328810782375,0,0,,1.2615991463629932,0.20959319745773475,0.24512406616862337,0.16951750339164418,,,,0.3822141678046562,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119045,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.2197990592261168,0.2835058431980845,4.302553504598661,1.6884088043016118e-05,0.0076769975755357454,0.6641378171512113,1.7754603013010222,0,0,1.0313091476629617,1.2615991463629932,0.20959319745773475,0.24512406616862337,0.16951750339164418,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.3822141678046562,0.1588191580818604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119045,CREDIT_EXTENDED_3MNTH_AVG_DAILY_woe,4,0.8169619848993392,0.18592939513313106,4.393936657053985,1.1131626308597894e-05,0.0076769975755357454,0.4525470667710856,1.181376903027593,0,0,1.2615991463629932,1.2615991463629932,0.20959319745773475,0.24512406616862337,0.16951750339164418,CREDIT_EXTENDED_3MNTH_AVG_DAILY,0.13062023965728886,Decreasing,0.3822141678046562,0.34174620058575866,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119045,ACTIVATION_AGE_woe,4,0.8255347458830382,0.21837473981988345,3.7803582344915134,0.00015660286901919668,0.0076769975755357454,0.39752812070276183,1.2535413710633145,0,0,1.0223574653232257,1.2615991463629932,0.20959319745773475,0.24512406616862337,0.16951750339164418,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.3822141678046562,0.21227760859112038,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119045,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY_woe,4,0.5742860241870982,0.21541475054888345,2.6659549669825284,0.0076769975755357454,0.0076769975755357454,0.15208087137260679,0.9964911770015896,0,0,1.2324568788424517,1.2615991463629932,0.20959319745773475,0.24512406616862337,0.16951750339164418,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,0.10975548629845533,Decreasing,0.3822141678046562,0.2871570327412606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50899,const,4,-1.361472672514854,0.0445202842729637,-30.58095191323048,2.1932818203211336e-205,0.041500580785118035,-1.4487308262713479,-1.2742145187583602,0,0,,1.5347700830165183,0.20957036340670676,0.2473519210245465,0.18025552298587663,,,,0.4481516671084964,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.7476504987996946,0.20945530916981073,3.569498914890505,0.00035766469894230686,0.041500580785118035,0.33712563645616345,1.1581753611432257,0,0,1.5347700830165183,1.5347700830165183,0.20957036340670676,0.2473519210245465,0.18025552298587663,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.4481516671084964,0.3637299067336907,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.7211381977674285,0.25163476206614793,2.865813100885723,0.004159397311436544,0.041500580785118035,0.22794312685947277,1.2143332686753843,0,0,1.0816068819051616,1.5347700830165183,0.20957036340670676,0.2473519210245465,0.18025552298587663,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.4481516671084964,0.1918191590498148,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899,ACTIVATION_AGE_woe,4,0.802149345575964,0.21785703985335989,3.681998736951042,0.0002314125575278058,0.041500580785118035,0.3751573936848714,1.2291412974670566,0,0,1.0150661640155982,1.5347700830165183,0.20957036340670676,0.2473519210245465,0.18025552298587663,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.4481516671084964,0.18104475664390401,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50899,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY_woe,4,0.464465856360314,0.22784757620691545,2.038493733804384,0.041500580785118035,0.041500580785118035,0.017892813030014387,0.9110388996906136,0,0,1.4557691700058588,1.5347700830165183,0.20957036340670676,0.2473519210245465,0.18025552298587663,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY,0.11804591760583305,Decreasing,0.4481516671084964,0.26340617757259044,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109612,const,4,-1.363174594142653,0.04440027709675856,-30.701938890425787,5.36240831479663e-207,0.00010823636035307183,-1.4501975381558985,-1.2761516501294075,0,0,,1.0217425533341062,0.20932253041384197,0.24224919957310576,0.15731805618377345,,,,0.3452419406938432,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109612,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.998943630541508,0.24199849154675018,4.127891972204828,3.6610402443908565e-05,0.00010823636035307183,0.5246353027968569,1.4732519582861592,0,0,1.0010603296233342,1.0217425533341062,0.20932253041384197,0.24224919957310576,0.15731805618377345,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.3452419406938432,0.24899661883130342,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109612,UNSETTLED_TRXNS_OVERALL_AVG_DAILY_woe,4,1.0874438691158268,0.2808956054766041,3.8713452539448876,0.00010823636035307183,0.00010823636035307183,0.5368985989661108,1.6379891392655428,0,0,1.012025905710278,1.0217425533341062,0.20932253041384197,0.24224919957310576,0.15731805618377345,UNSETTLED_TRXNS_OVERALL_AVG_DAILY,0.060702932337694415,Increasing,0.3452419406938432,0.17582722486062352,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109612,ACTIVATION_AGE_woe,4,0.8832352645423936,0.21824850243229166,4.04692474266303,5.189491653193476e-05,0.00010823636035307183,0.4554760600952996,1.3109944689894877,0,0,1.0158871930916162,1.0217425533341062,0.20932253041384197,0.24224919957310576,0.15731805618377345,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.3452419406938432,0.23501058228370844,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109612,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY_woe,4,0.9832303617663063,0.19431161191342883,5.060070018895024,4.191025466139815e-07,0.00010823636035307183,0.6023866006380617,1.364074122894551,0,0,1.0217425533341062,1.0217425533341062,0.20932253041384197,0.24224919957310576,0.15731805618377345,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY,0.11743942293340681,Decreasing,0.3452419406938432,0.34016557402436465,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50900,const,4,-1.3610655417471058,0.044500505047573004,-30.5853953857842,1.914312394274264e-205,0.04505570588766963,-1.4482849289341917,-1.27384615456002,0,0,,1.5221616962266102,0.20923063728165636,0.24520410885805766,0.17195732111090486,,,,0.44754517243607017,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50900,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY_woe,4,0.7556331766572923,0.20846607171166176,3.6247297723460754,0.0002892637475624663,0.04505570588766963,0.3470471841038911,1.1642191692106936,0,0,1.5221616962266102,1.5221616962266102,0.20923063728165636,0.24520410885805766,0.17195732111090486,CREDIT_RECOVERED_3MNTH_AVG_MONTHLY,0.1630061640799214,Decreasing,0.44754517243607017,0.364222818431152,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50900,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.7177072501865625,0.2515197785299735,2.8534823558658378,0.004324292915535239,0.04505570588766963,0.2247375428683237,1.210676957504801,0,0,1.0806826950359283,1.5221616962266102,0.20923063728165636,0.24520410885805766,0.17195732111090486,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.44754517243607017,0.19207910442560724,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50900,ACTIVATION_AGE_woe,4,0.7963153780039484,0.21800999202810162,3.652655415451338,0.00025954241433486365,0.04505570588766963,0.3690236453590049,1.2236071106488917,0,0,1.0165338002951505,1.5221616962266102,0.20923063728165636,0.24520410885805766,0.17195732111090486,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.44754517243607017,0.18129010099602283,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50900,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY_woe,4,0.45490797435259567,0.22698480715069916,2.004134021404236,0.04505570588766963,0.04505570588766963,0.010025927299455617,0.8997900214057357,0,0,1.4470381436459767,1.5221616962266102,0.20923063728165636,0.24520410885805766,0.17195732111090486,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY,0.11743942293340681,Decreasing,0.44754517243607017,0.2624079761472179,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111308,const,4,-1.3946751740152552,0.04394522759593925,-31.736669720744143,4.849853741989957e-221,0.015466908987982435,-1.4808062373957118,-1.3085441106347986,0,0,,1.3725374675280086,0.20921058787099756,0.22526680896478135,0.07675057884217876,,,,0.43537183859778916,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111308,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.8469648372731855,0.25305175226105586,3.3470024597949863,0.0008169048549872658,0.015466908987982435,0.35099251661676384,1.3429371579296072,0,0,1.097766835971772,1.3725374675280086,0.20921058787099756,0.22526680896478135,0.07675057884217876,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.43537183859778916,0.19744978496631882,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111308,CREDIT_EXTENDED_3MNTH_AVG_DAILY_woe,4,0.4689586673686371,0.19368391499422066,2.421257683595617,0.015466908987982435,0.015466908987982435,0.08934516959524724,0.848572165142027,0,0,1.3725374675280086,1.3725374675280086,0.20921058787099756,0.22526680896478135,0.07675057884217876,CREDIT_EXTENDED_3MNTH_AVG_DAILY,0.13062023965728886,Decreasing,0.43537183859778916,0.3000199555349746,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111308,ACTIVE_DAYS_woe,4,0.6914780555568905,0.19404002261111641,3.563584698929406,0.0003658245809982202,0.015466908987982435,0.31116659967976457,1.0717895114340164,0,0,1.1615281518875862,1.3725374675280086,0.20921058787099756,0.22526680896478135,0.07675057884217876,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.43537183859778916,0.2313921032366343,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111308,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY_woe,4,0.5340611607915488,0.2152633567306917,2.4809664259751076,0.013102671383972616,0.015466908987982435,0.11215273440819518,0.9559695871749023,0,0,1.32755574557405,1.3725374675280086,0.20921058787099756,0.22526680896478135,0.07675057884217876,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY,0.11804591760583305,Decreasing,0.43537183859778916,0.2711381562620722,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111554,const,4,-1.3950703944775216,0.04404320362649663,-31.675043584664213,3.42880816675483e-220,0.028313118746393532,-1.481393487349219,-1.3087473016058242,0,0,,1.4401607882742269,0.20915545199168628,0.20280816435432225,0.0303407630849141,,,,0.43925808269713573,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111554,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.5886188025079111,0.2601704528894285,2.262435245704369,0.02367052537797097,0.028313118746393532,0.07869408500315633,1.0985435200126659,0,0,1.1558164285217414,1.4401607882742269,0.20915545199168628,0.20280816435432225,0.0303407630849141,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.43925808269713573,0.1957028892529127,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111554,ACTIVATION_AGE_woe,4,0.8217056186308338,0.2180937678762969,3.767671248161967,0.0001647775024639648,0.028313118746393532,0.3942496883406533,1.2491615489210144,0,0,1.0137916433367684,1.4401607882742269,0.20915545199168628,0.20280816435432225,0.0303407630849141,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.43925808269713573,0.18471033933633904,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111554,CREDIT_EXTENDED_LAST_MONTH_VALUE_woe,4,0.6843990865410267,0.17072049253862384,4.008886551133796,6.100571409349031e-05,0.028313118746393532,0.3497930697423849,1.0190051033396683,0,0,1.4401607882742269,1.4401607882742269,0.20915545199168628,0.20280816435432225,0.0303407630849141,CREDIT_EXTENDED_LAST_MONTH_VALUE,0.16240301097593846,Decreasing,0.43925808269713573,0.36972116706140107,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111554,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY_woe,4,0.4906803837572237,0.2237565925649571,2.19292034318398,0.028313118746393532,0.028313118746393532,0.05212552102650497,0.9292352464879425,0,0,1.2988195907756912,1.4401607882742269,0.20915545199168628,0.20280816435432225,0.0303407630849141,AVG_CREDIT_TRXNS_CNT_L2MONTH_DAILY,0.10975548629845533,Decreasing,0.43925808269713573,0.24986560434934715,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111309,const,4,-1.3946070098151115,0.043937069581909655,-31.741011020664825,4.225020915943709e-221,0.017424646132374672,-1.4807220837818849,-1.3084919358483382,0,0,,1.3645383396332456,0.20912816251606747,0.22372598719316938,0.06981264790579585,,,,0.4347653439253629,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111309,AVG_TRAN_SIZE_1_MNTH_MONTHLY_woe,4,0.8409842262162186,0.2529063559504539,3.3252791257684846,0.0008833005607194456,0.017424646132374672,0.34529687709206175,1.3366715753403755,0,0,1.0967217417314725,1.3645383396332456,0.20912816251606747,0.22372598719316938,0.06981264790579585,AVG_TRAN_SIZE_1_MNTH_MONTHLY,0.08596407591152433,Decreasing,0.4347653439253629,0.19772522606190515,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111309,CREDIT_EXTENDED_3MNTH_AVG_DAILY_woe,4,0.4816060469616469,0.19310811588157528,2.4939710315282384,0.012632285348311456,0.017424646132374672,0.1031210947113721,0.8600909992119217,0,0,1.3645383396332456,1.3645383396332456,0.20912816251606747,0.22372598719316938,0.06981264790579585,CREDIT_EXTENDED_3MNTH_AVG_DAILY,0.13062023965728886,Decreasing,0.4347653439253629,0.3004384813149061,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111309,ACTIVE_DAYS_woe,4,0.6824154495644859,0.19569756993841692,3.487092097153949,0.0004883031727271138,0.017424646132374672,0.29885526062318035,1.0659756385057912,0,0,1.1812511068331792,1.3645383396332456,0.20912816251606747,0.22372598719316938,0.06981264790579585,ACTIVE_DAYS,0.10074160542314292,Decreasing,0.4347653439253629,0.23171489363337444,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111309,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY_woe,4,0.5139574459532706,0.21616442855777485,2.3776226707712174,0.017424646132374672,0.017424646132374672,0.09028295124135038,0.937631940665191,0,0,1.3456614493354737,1.3645383396332456,0.20912816251606747,0.22372598719316938,0.06981264790579585,AVG_CREDIT_TRXNS_CNT_L1MONTH_MONTHLY,0.11743942293340681,Decreasing,0.4347653439253629,0.27012139898981435,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113148,const,4,-1.3659857340293153,0.04580682245232001,-29.820573899251798,2.1141820668459164e-195,0.029311129341326025,-1.4557654562820832,-1.2762060117765475,0,0,,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,,,,0.4676619713917187,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
113148,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY_woe,4,0.7182667741137188,0.21457379912973207,3.34741136628453,0.0008157006758064712,0.029311129341326025,0.2977098557935119,1.1388236924339257,0,0,1.2110670590584682,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_DAILY,0.13276385581354955,Decreasing,0.4676619713917187,0.2838885005305362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
113148,FULL_SETTLED_TRXNS_3_BY_12_woe,4,0.4442192110224463,0.1470907478883893,3.020035028712442,0.002527454526568642,0.029311129341326025,0.1559266427021423,0.7325117793427504,0,0,1.314395756005305,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,FULL_SETTLED_TRXNS_3_BY_12,0.1357166884611185,Decreasing,0.4676619713917187,0.2902025325198844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
113148,ACTIVATION_AGE_woe,4,0.7569914457032167,0.21813200078592196,3.4703365071415613,0.0005198066875578252,0.029311129341326025,0.3294605802871469,1.1845223111192866,0,0,1.0211421714562372,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,ACTIVATION_AGE,0.08113550951121762,Decreasing,0.4676619713917187,0.1734917835413597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
113148,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY_woe,4,0.4531069007246835,0.2079161996996011,2.179276561322955,0.029311129341326025,0.029311129341326025,0.04559863751102777,0.8606151639383393,0,0,1.241204219364972,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,AVG_CREDIT_TRXNS_CNT_L1MONTH_DAILY,0.11804591760583305,Decreasing,0.4676619713917187,0.25241718340821967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
115074,const,4,-1.3659857340293153,0.04580682245232001,-29.820573899251798,2.1141820668459164e-195,0.029311129341326025,-1.4557654562820832,-1.2762060117765475,0,0,,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,,,,0.4676619713917187,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
115074,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY_woe,4,0.7182667741137188,0.21457379912973207,3.34741136628453,0.0008157006758064712,0.029311129341326025,0.2977098557935119,1.1388236924339257,0,0,1.2110670590584682,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,CREDIT_RECOVERY_RATIO_3_MNTH_AVG_MONTHLY,0.13276385581354955,Decreasing,0.4676619713917187,0.2838885005305362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
115074,FULL_SETTLED_TRXNS_3_BY_12_woe,4,0.4442192110224463,0.1470907478883893,3.020035028712442,0.002527454526568642,0.029311129341326025,0.1559266427021423,0.7325117793427504,0,0,1.314395756005305,1.314395756005305,0.209050192585728,0.2011205976520809,0.03792250087827397,FULL_SETTLED_TRXNS_3_BY_12,0.1357166884611185,Decreasing,0.4676619713917187,0.2902025325198844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
